Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 21:16:59.269,1.079,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:00.818,2.629,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:02.344,4.154,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:03.877,5.687,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:05.415,7.226,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:06.944,8.755,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:08.509,10.320,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:10.007,11.818,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:11.568,13.378,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:13.088,14.899,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:14.672,16.483,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:16.161,17.971,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:17.715,19.526,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:19.243,21.054,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:20.791,22.602,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:22.320,24.131,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
2025-12-08 21:17:24.082,25.893,DETENIDO,20.5,22.0,22.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,MAN,MAN,--,--
