Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 16:14:58.078,1.487,DETENIDO,30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:14:59.639,3.048,DETENIDO,30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:01.203,4.612,DETENIDO,30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:02.768,6.177,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:04.331,7.740,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:05.895,9.304,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:07.510,10.919,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:09.020,12.429,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:10.583,13.992,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:12.267,15.676,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:13.711,17.120,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:15.272,18.681,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:17.002,20.411,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:15:18.402,21.811,ESPERANDO TEMP (45.0 C),30.5,23.0,7.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
