Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 16:41:01.590,1.488,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:03.152,3.050,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:04.715,4.613,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:06.277,6.175,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:07.839,7.737,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:09.402,9.300,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:10.965,10.863,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:12.527,12.425,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:14.090,13.988,DETENIDO,39.0,31.5,12.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:15.652,15.550,DETENIDO,39.0,31.0,12.5,0.09,0.0,0.002,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:17.213,17.111,DETENIDO,39.0,31.0,12.5,1.801,0.0,0.049,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:18.776,18.674,DETENIDO,39.0,31.0,12.5,1.351,0.0,0.084,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:20.338,20.236,DETENIDO,39.0,30.5,12.5,0.18,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:21.902,21.800,DETENIDO,39.0,30.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:23.463,23.361,DETENIDO,39.0,30.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:25.026,24.924,DETENIDO,39.0,30.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:26.588,26.486,DETENIDO,39.0,30.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:28.149,28.047,DETENIDO,39.0,30.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:29.712,29.610,DETENIDO,39.0,30.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:31.275,31.173,DETENIDO,39.0,29.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:32.837,32.735,DETENIDO,39.0,29.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:34.398,34.296,DETENIDO,39.0,29.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:35.961,35.859,DETENIDO,38.0,29.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:37.525,37.423,DETENIDO,37.0,29.5,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:39.085,38.983,DETENIDO,36.0,29.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:40.646,40.544,DETENIDO,35.5,29.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:42.208,42.106,DETENIDO,35.0,29.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:43.771,43.669,DETENIDO,35.0,29.0,12.5,0.0,0.0,0.089,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:45.332,45.230,DETENIDO,34.5,28.5,12.5,0.18,0.0,0.094,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:46.893,46.791,DETENIDO,34.5,28.5,12.5,0.0,0.0,0.094,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:48.454,48.352,DETENIDO,34.0,28.5,12.5,0.0,0.0,0.094,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:50.017,49.915,DETENIDO,34.0,28.5,12.5,0.0,0.901,0.094,0.023,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:51.579,51.477,DETENIDO,34.0,28.5,12.5,0.0,0.72,0.094,0.042,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:53.140,53.038,DETENIDO,33.5,28.0,12.5,0.0,0.09,0.094,0.045,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:54.701,54.599,DETENIDO,33.5,28.0,12.5,0.0,0.721,0.094,0.063,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:56.270,56.169,DETENIDO,33.5,28.0,12.5,0.0,0.54,0.094,0.077,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:57.995,57.893,DETENIDO,33.5,28.0,12.5,0.0,0.09,0.094,0.08,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:41:59.386,59.284,DETENIDO,33.5,28.0,12.5,0.0,0.18,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:00.947,60.845,DETENIDO,33.5,27.5,12.5,0.0,0.0,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:02.511,62.409,DETENIDO,33.5,27.5,12.5,0.0,0.0,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:04.071,63.969,DETENIDO,33.5,27.5,12.5,0.0,0.0,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:05.632,65.530,DETENIDO,33.0,27.5,12.5,0.0,0.0,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:07.194,67.092,DETENIDO,33.0,27.5,12.5,0.0,0.0,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:08.758,68.657,DETENIDO,33.0,27.5,12.5,0.0,0.0,0.094,0.084,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:10.317,70.215,DETENIDO,33.0,27.5,12.5,0.0,2.162,0.094,0.141,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:11.879,71.777,DETENIDO,33.0,27.0,12.5,0.0,0.54,0.094,0.155,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:13.439,73.337,DETENIDO,33.0,27.0,12.5,0.0,0.0,0.094,0.155,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:15.001,74.899,DETENIDO,33.0,27.0,12.5,0.0,0.0,0.094,0.155,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:16.564,76.462,DETENIDO,33.0,27.0,12.5,0.0,0.0,0.094,0.155,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:18.142,78.040,DETENIDO,33.0,27.0,12.5,0.0,2.074,0.094,0.209,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:19.685,79.583,DETENIDO,33.0,27.0,12.5,0.0,0.72,0.094,0.227,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:21.247,81.145,DETENIDO,33.0,27.0,12.5,0.0,0.0,0.094,0.227,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:23.000,82.898,DETENIDO,33.0,27.0,12.5,0.0,0.0,0.094,0.227,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:24.370,84.268,DETENIDO,33.0,26.5,12.5,0.0,0.0,0.094,0.227,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:25.930,85.828,DETENIDO,33.0,26.5,12.5,0.0,0.0,0.094,0.227,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:42:27.492,87.390,DETENIDO,33.0,26.5,12.5,0.0,0.0,0.094,0.227,200,180,78.4,70.6,MANUAL,MANUAL,--,--
