Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 16:46:42.888,1.515,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:44.422,3.049,DETENIDO,23.5,32.5,13.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:45.983,4.609,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:47.544,6.170,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:49.105,7.732,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:50.666,9.293,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:52.228,10.855,DETENIDO,23.5,32.0,13.0,0.0,0.09,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:53.789,12.415,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:55.350,13.977,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:56.911,15.538,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:46:58.472,17.099,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:00.033,18.660,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:01.595,20.221,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:03.156,21.782,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:04.716,23.343,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:06.331,24.958,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:07.839,26.466,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:09.401,28.028,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:11.146,29.772,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:12.522,31.149,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:14.083,32.710,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:15.645,34.271,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:17.208,35.835,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:18.768,37.394,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:20.328,38.955,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:21.890,40.516,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:23.453,42.080,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:25.012,43.639,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:26.573,45.200,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:28.134,46.760,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:29.697,48.323,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:31.257,49.883,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:32.817,51.444,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:34.379,53.005,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:35.941,54.568,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:37.501,56.128,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:39.062,57.689,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:40.649,59.275,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:42.185,60.812,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:43.747,62.374,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:45.413,64.040,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:46.868,65.495,DETENIDO,23.5,32.0,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:48.431,67.058,DETENIDO,23.5,32.5,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:49.991,68.618,DETENIDO,23.0,32.5,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:51.552,70.178,DETENIDO,23.0,32.5,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:53.112,71.739,DETENIDO,23.0,32.5,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:54.673,73.300,DETENIDO,23.0,32.5,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:47:56.236,74.862,DETENIDO,23.0,32.5,13.0,0.0,0.0,0.0,0.002,200,180,78.4,70.6,MANUAL,MANUAL,--,--
