Timestamp,Tiempo_Relativo_s,Estado_Sistema,Temp1_C,Temp2_C,Temp3_C,Caudal1_Lmin,Caudal2_Lmin,Volumen1_L,Volumen2_L,PWM1,PWM2,Duty1_%,Duty2_%,Modo1,Modo2,Error1,Error2
2025-12-08 16:36:04.280,1.492,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:05.840,3.052,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:07.404,4.615,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:08.967,6.179,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:10.531,7.743,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:12.093,9.305,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:13.678,10.890,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:15.219,12.430,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:16.784,13.996,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:18.527,15.738,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:19.907,17.119,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:21.471,18.683,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:23.036,20.247,DETENIDO,40.0,32.5,10.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:24.597,21.809,DETENIDO,40.0,32.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:26.161,23.372,DETENIDO,40.0,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:27.723,24.934,DETENIDO,40.0,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:29.286,26.498,DETENIDO,40.0,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:30.850,28.062,DETENIDO,40.0,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:32.411,29.623,DETENIDO,40.0,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:34.017,31.229,DETENIDO,40.0,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:35.540,32.752,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:37.102,34.314,DETENIDO,39.5,32.0,10.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:38.830,36.042,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:40.227,37.438,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:41.790,39.001,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:43.353,40.565,DETENIDO,39.5,32.0,10.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:44.915,42.127,DETENIDO,39.5,32.0,10.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:46.479,43.691,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:48.042,45.254,DETENIDO,39.5,32.0,10.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:49.606,46.818,DETENIDO,39.5,32.0,10.0,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:51.167,48.379,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:52.731,49.942,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:54.293,51.505,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:55.858,53.069,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:57.419,54.631,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:36:59.241,56.453,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:00.544,57.756,DETENIDO,39.5,32.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:02.108,59.319,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:03.670,60.882,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:05.281,62.493,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:06.797,64.009,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:08.360,65.572,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:09.925,67.136,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:11.507,68.719,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,MANUAL,MANUAL,--,--
2025-12-08 16:37:13.057,70.269,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 16:37:14.629,71.840,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 16:37:16.191,73.403,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 16:37:17.935,75.147,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 16:37:19.330,76.542,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,MANUAL,0.000,--
2025-12-08 16:37:20.901,78.113,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:22.468,79.680,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:24.254,81.465,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:25.616,82.827,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:27.183,84.395,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:28.752,85.964,DETENIDO,39.5,31.5,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:30.475,87.687,DETENIDO,39.5,31.0,9.5,0.0,0.0,0.0,0.0,200,180,78.4,70.6,AUTO,AUTO,0.000,0.000
2025-12-08 16:37:31.908,89.120,EN OPERACION,39.0,31.0,9.5,0.0,0.0,0.0,0.0,255,255,100.0,100.0,AUTO,AUTO,5.000,5.000
2025-12-08 16:37:33.474,90.686,EN OPERACION,39.5,31.0,9.5,6.774,6.417,0.178,0.169,237,247,92.9,96.9,AUTO,AUTO,-1.774,-1.417
2025-12-08 16:37:35.044,92.256,EN OPERACION,39.5,31.0,9.5,7.694,6.531,0.38,0.34,187,233,73.3,91.4,AUTO,AUTO,-2.694,-1.531
2025-12-08 16:37:36.615,93.826,EN OPERACION,39.5,31.0,9.5,6.988,5.375,0.563,0.481,137,240,53.7,94.1,AUTO,AUTO,-1.988,-0.375
2025-12-08 16:37:38.184,95.396,EN OPERACION,39.0,30.5,9.5,7.525,4.031,0.759,0.586,55,255,21.6,100.0,AUTO,AUTO,-2.525,0.969
2025-12-08 16:37:39.754,96.966,EN OPERACION,39.0,29.0,9.5,7.794,1.881,0.963,0.635,0,255,0.0,100.0,AUTO,AUTO,-2.794,3.119
2025-12-08 16:37:41.327,98.539,EN OPERACION,39.0,27.0,9.5,7.973,0.538,1.172,0.649,0,255,0.0,100.0,AUTO,AUTO,-2.973,4.462
2025-12-08 16:37:42.894,100.106,EN OPERACION,39.0,25.5,9.5,7.983,0.897,1.381,0.673,0,255,0.0,100.0,AUTO,AUTO,-2.983,4.103
2025-12-08 16:37:44.462,101.673,EN OPERACION,39.0,24.0,9.5,7.883,0.179,1.587,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.883,4.821
2025-12-08 16:37:46.141,103.353,EN OPERACION,39.0,23.0,9.5,7.888,0.0,1.793,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.888,5.000
2025-12-08 16:37:47.600,104.812,EN OPERACION,39.0,22.5,9.5,7.888,0.0,2.0,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.888,5.000
2025-12-08 16:37:49.170,106.382,EN OPERACION,39.0,22.0,9.5,7.888,0.0,2.206,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.888,5.000
2025-12-08 16:37:50.738,107.950,EN OPERACION,39.0,22.0,9.5,7.893,0.0,2.412,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.893,5.000
2025-12-08 16:37:52.308,109.519,EN OPERACION,39.0,22.5,9.5,7.794,0.0,2.616,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.794,5.000
2025-12-08 16:37:53.876,111.088,EN OPERACION,39.0,22.5,9.5,7.888,0.0,2.822,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.888,5.000
2025-12-08 16:37:55.446,112.657,EN OPERACION,39.0,23.0,9.5,7.799,0.0,3.026,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.799,5.000
2025-12-08 16:37:57.013,114.225,EN OPERACION,39.0,23.5,9.5,7.893,0.0,3.233,0.677,0,255,0.0,100.0,AUTO,AUTO,-2.893,5.000
2025-12-08 16:37:58.580,115.791,ESPERANDO TEMP (38.0 C),39.0,24.0,10.0,7.794,0.0,3.436,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:00.145,117.356,ESPERANDO TEMP (38.0 C),39.0,24.5,10.0,2.698,0.0,3.507,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:01.710,118.921,ESPERANDO TEMP (38.0 C),39.0,25.0,9.5,1.617,0.0,3.549,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:03.272,120.484,ESPERANDO TEMP (38.0 C),39.0,25.5,10.0,1.529,0.0,3.589,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:04.835,122.047,ESPERANDO TEMP (38.0 C),39.0,26.0,9.5,1.53,0.0,3.629,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:06.417,123.628,ESPERANDO TEMP (38.0 C),39.0,-127.0,10.0,1.531,0.0,3.669,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:07.948,125.159,ESPERANDO TEMP (38.0 C),39.0,27.0,9.5,1.544,0.0,3.708,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:09.509,126.720,ESPERANDO TEMP (38.0 C),39.0,27.0,10.0,1.531,0.0,3.748,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:11.233,128.445,ESPERANDO TEMP (38.0 C),39.0,27.5,9.5,1.439,0.0,3.786,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:12.637,129.849,ESPERANDO TEMP (38.0 C),39.0,27.5,10.0,1.53,0.0,3.826,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:14.198,131.409,ESPERANDO TEMP (38.0 C),39.0,27.5,10.0,1.441,0.0,3.863,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:15.761,132.973,ESPERANDO TEMP (38.0 C),39.0,27.5,9.5,1.439,0.0,3.901,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:17.324,134.536,ESPERANDO TEMP (38.0 C),39.0,28.0,10.0,1.44,0.0,3.938,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:18.887,136.099,ESPERANDO TEMP (38.0 C),39.0,28.0,10.0,1.44,0.0,3.976,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:20.453,137.665,ESPERANDO TEMP (38.0 C),39.0,28.0,10.0,1.44,0.0,4.013,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:22.111,139.323,ESPERANDO TEMP (38.0 C),39.0,28.5,10.0,1.44,0.0,4.051,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:23.577,140.789,ESPERANDO TEMP (38.0 C),39.0,28.5,10.0,1.35,0.0,4.086,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:25.140,142.352,ESPERANDO TEMP (38.0 C),39.0,28.5,10.0,1.439,0.0,4.123,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:26.923,144.135,ESPERANDO TEMP (38.0 C),39.0,29.0,10.0,1.351,0.0,4.158,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:28.266,145.478,ESPERANDO TEMP (38.0 C),39.0,29.0,10.0,1.439,0.0,4.196,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:29.829,147.040,ESPERANDO TEMP (38.0 C),39.0,29.0,10.0,1.35,0.0,4.231,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:31.393,148.605,ESPERANDO TEMP (38.0 C),39.0,29.0,10.0,1.35,0.0,4.266,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:32.956,150.168,ESPERANDO TEMP (38.0 C),39.0,29.0,10.0,1.35,0.0,4.301,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:34.522,151.734,ESPERANDO TEMP (38.0 C),39.0,29.0,10.0,1.259,0.0,4.334,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:36.083,153.295,ESPERANDO TEMP (38.0 C),39.0,29.5,10.0,1.351,0.0,4.369,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:37.646,154.857,ESPERANDO TEMP (38.0 C),39.0,29.5,10.0,1.349,0.0,4.405,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:39.211,156.423,ESPERANDO TEMP (38.0 C),39.0,29.5,10.0,1.261,0.0,4.437,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:40.772,157.984,ESPERANDO TEMP (38.0 C),39.0,29.5,10.0,1.349,0.0,4.473,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:42.433,159.645,ESPERANDO TEMP (38.0 C),39.0,30.0,10.0,1.26,0.0,4.505,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:43.905,161.116,EN OPERACION,39.0,30.0,10.0,1.26,0.0,4.538,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:45.468,162.680,EN OPERACION,39.0,30.0,10.0,1.253,0.0,4.571,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:47.166,164.378,EN OPERACION,39.0,30.0,10.0,1.261,0.0,4.604,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:48.593,165.804,EN OPERACION,39.0,30.0,10.0,1.261,0.0,4.637,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:50.158,167.370,EN OPERACION,39.0,30.0,10.0,1.17,0.0,4.667,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:51.717,168.928,EN OPERACION,39.0,30.5,10.0,1.261,0.0,4.7,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:53.280,170.492,EN OPERACION,39.0,30.5,10.0,1.171,0.0,4.73,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
2025-12-08 16:38:54.844,172.056,EN OPERACION,39.0,30.5,10.0,1.26,0.0,4.763,0.677,0,0,0.0,0.0,MANUAL,MANUAL,--,--
